time,valve_position,cement_weight,sand_available,water_level,sand_moisture
2547.0,25.0,375,True,136.32,5.97
2547.05,26.25,375,True,136.32,5.97
2547.1,27.5,375,True,136.32,5.97
2547.15,28.75,375,True,136.32,5.97
2547.2,30.0,375,True,136.32,5.97
2547.25,31.25,375,True,136.32,5.97
2547.3,32.5,375,True,136.32,5.97
2547.35,33.75,375,True,136.32,5.97
2547.4,35.0,375,True,136.31,5.97
2547.45,36.25,375,True,136.31,5.97
2547.5,37.5,375,True,136.31,5.97
2547.55,38.75,375,True,136.31,5.97
2547.6,40.0,375,True,136.31,5.97
2547.65,41.25,375,True,136.31,5.97
2547.7,42.5,375,True,136.31,5.97
2547.75,43.75,375,True,136.31,5.97
2547.8,45.0,375,True,136.31,5.97
2547.85,46.25,375,True,136.3,5.97
2547.9,47.5,375,True,136.3,5.97
2547.95,48.75,375,True,136.3,5.97
2548.0,50.0,375,True,136.3,5.97
2548.05,51.25,375,True,136.3,5.97
2548.1,52.5,375,True,136.3,5.97
2548.15,53.75,375,True,136.3,5.97
2548.2,55.0,375,True,136.29,5.97
2548.25,56.25,375,True,136.29,5.97
2548.3,57.5,375,True,136.29,5.97
2548.35,58.75,375,True,136.29,5.97
2548.4,60.0,375,True,136.29,5.97
2548.45,61.25,375,True,136.29,5.97
2548.5,62.5,375,True,136.29,5.97
2548.55,63.75,375,True,136.29,5.97
2548.6,65.0,375,True,136.28,5.97
2548.65,66.25,375,True,136.28,5.97
2548.7,67.5,375,True,136.28,5.97
2548.75,68.75,375,True,136.28,5.97
2548.8,70.0,375,True,136.28,5.97
2548.85,71.25,375,True,136.28,5.97
2548.9,72.5,375,True,136.28,5.97
2548.95,73.75,375,True,136.28,5.97
2549.0,75.0,375,True,136.28,5.97
2549.05,76.25,375,True,136.27,5.97
2549.1,77.5,375,True,136.27,5.97
2549.15,78.75,375,True,136.27,5.97
2549.2,80.0,375,True,136.27,5.97
2549.25,81.25,375,True,136.27,5.97
2549.3,82.5,375,True,136.27,5.97
2549.35,83.75,375,True,136.27,5.97
2549.4,85.0,375,True,136.26,5.97
2549.45,86.25,375,True,136.26,5.97
2549.5,87.5,375,True,136.26,5.97
2549.55,88.75,375,True,136.26,5.97
2549.6,90.0,375,True,136.26,5.97
2549.65,91.25,375,True,136.26,5.97
2549.7,92.5,375,True,136.26,5.97
2549.75,93.75,375,True,136.26,5.97
2549.8,95.0,375,True,136.25,5.97
2549.85,96.25,375,True,136.25,5.97
2549.9,97.5,375,True,136.25,5.97
2549.95,98.75,375,True,136.25,5.97
2550.0,0,379,False,136.25,5.97
2550.05,0,379,False,136.25,5.98
2550.1,0,379,False,136.25,5.98
2550.15,0,379,False,136.25,5.98
2550.2,0,379,False,136.25,5.98
2550.25,0,379,False,136.24,5.98
2550.3,0,379,False,136.24,5.98
2550.35,0,379,False,136.24,5.98
2550.4,0,379,False,136.24,5.98
2550.45,0,379,False,136.24,5.98
2550.5,0,379,False,136.24,5.98
2550.55,0,379,False,136.24,5.98
2550.6,0,379,False,136.24,5.98
2550.65,0,379,False,136.23,5.98
2550.7,0,379,False,136.23,5.98
2550.75,0,379,False,136.23,5.98
2550.8,0,379,False,136.23,5.98
2550.85,0,379,False,136.23,5.98
2550.9,0,379,False,136.23,5.98
2550.95,0,379,False,136.23,5.98
2551.0,0,379,False,136.22,5.98
2551.05,0,379,False,136.22,5.98
2551.1,0,379,False,136.22,5.98
2551.15,0,379,False,136.22,5.98
2551.2,0,379,False,136.22,5.98
2551.25,0,379,False,136.22,5.98
2551.3,0,379,False,136.22,5.98
2551.35,0,379,False,136.22,5.98
2551.4,0,379,False,136.22,5.98
2551.45,0,379,False,136.21,5.98
2551.5,0,379,False,136.21,5.98
2551.55,0,379,False,136.21,5.98
2551.6,0,379,False,136.21,5.98
2551.65,0,379,False,136.21,5.98
2551.7,0,379,False,136.21,5.98
2551.75,0,379,False,136.21,5.98
2551.8,0,379,False,136.2,5.98
2551.85,0,379,False,136.2,5.98
2551.9,0,379,False,136.2,5.98
2551.95,0,379,False,136.2,5.98
2552.0,0.0,379,True,136.2,5.98
2552.05,1.25,379,True,136.2,5.98
2552.1,2.5,379,True,136.2,5.98
2552.15,3.75,379,True,136.2,5.98
2552.2,5.0,379,True,136.19,5.98
2552.25,6.25,379,True,136.19,5.98
2552.3,7.5,379,True,136.19,5.98
2552.35,8.75,379,True,136.19,5.98
2552.4,10.0,379,True,136.19,5.98
2552.45,11.25,379,True,136.19,5.98
2552.5,12.5,379,True,136.19,5.98
2552.55,13.75,379,True,136.19,5.98
2552.6,15.0,379,True,136.19,5.98
2552.65,16.25,379,True,136.18,5.98
2552.7,17.5,379,True,136.18,5.98
2552.75,18.75,379,True,136.18,5.98
2552.8,20.0,379,True,136.18,5.98
2552.85,21.25,379,True,136.18,5.98
2552.9,22.5,379,True,136.18,5.98
2552.95,23.75,379,True,136.18,5.98
2553.0,25.0,379,True,136.18,5.98
2553.05,26.25,379,True,136.17,5.98
2553.1,27.5,379,True,136.17,5.98
2553.15,28.75,379,True,136.17,5.98
2553.2,30.0,379,True,136.17,5.98
2553.25,31.25,379,True,136.17,5.98
2553.3,32.5,379,True,136.17,5.98
2553.35,33.75,379,True,136.17,5.98
2553.4,35.0,379,True,136.17,5.98
2553.45,36.25,379,True,136.16,5.98
2553.5,37.5,379,True,136.16,5.98
2553.55,38.75,379,True,136.16,5.98
2553.6,40.0,379,True,136.16,5.98
2553.65,41.25,379,True,136.16,5.98
2553.7,42.5,379,True,136.16,5.98
2553.75,43.75,379,True,136.16,5.98
2553.8,45.0,379,True,136.16,5.98
2553.85,46.25,379,True,136.15,5.98
2553.9,47.5,379,True,136.15,5.98
2553.95,48.75,379,True,136.15,5.98
2554.0,50.0,379,True,136.15,5.98
2554.05,51.25,379,True,136.15,5.98
2554.1,52.5,379,True,136.15,5.98
2554.15,53.75,379,True,136.15,5.98
2554.2,55.0,379,True,136.14,5.98
2554.25,56.25,379,True,136.14,5.98
2554.3,57.5,379,True,136.14,5.98
2554.35,58.75,379,True,136.14,5.98
2554.4,60.0,379,True,136.14,5.98
2554.45,61.25,379,True,136.14,5.98
2554.5,62.5,379,True,136.14,5.98
2554.55,63.75,379,True,136.14,5.98
2554.6,65.0,379,True,136.13,5.98
2554.65,66.25,379,True,136.13,5.98
2554.7,67.5,379,True,136.13,5.98
2554.75,68.75,379,True,136.13,5.98
2554.8,70.0,379,True,136.13,5.98
2554.85,71.25,379,True,136.13,5.98
2554.9,72.5,379,True,136.13,5.98
2554.95,73.75,379,True,136.13,5.98
2555.0,75.0,379,True,136.12,5.98
2555.05,76.25,379,True,136.12,5.98
2555.1,77.5,379,True,136.12,5.98
2555.15,78.75,379,True,136.12,5.98
2555.2,80.0,379,True,136.12,5.98
2555.25,81.25,379,True,136.12,5.98
2555.3,82.5,379,True,136.12,5.98
2555.35,83.75,379,True,136.12,5.98
2555.4,85.0,379,True,136.12,5.98
2555.45,86.25,379,True,136.11,5.98
2555.5,87.5,379,True,136.11,5.98
2555.55,88.75,379,True,136.11,5.98
2555.6,90.0,379,True,136.11,5.98
2555.65,91.25,379,True,136.11,5.98
2555.7,92.5,379,True,136.11,5.98
2555.75,93.75,379,True,136.11,5.98
2555.8,95.0,379,True,136.11,5.98
2555.85,96.25,379,True,136.1,5.98
2555.9,97.5,379,True,136.1,5.98
2555.95,98.75,379,True,136.1,5.98
2556.0,0,374,False,136.1,5.98
2556.05,0,374,False,136.1,5.98
2556.1,0,374,False,136.1,5.98
2556.15,0,374,False,136.1,5.98
2556.2,0,374,False,136.09,5.98
2556.25,0,374,False,136.09,5.98
2556.3,0,374,False,136.09,5.98
2556.35,0,374,False,136.09,5.98
2556.4,0,374,False,136.09,5.98
2556.45,0,374,False,136.09,5.98
2556.5,0,374,False,136.09,5.98
2556.55,0,374,False,136.09,5.98
2556.6,0,374,False,136.09,5.98
2556.65,0,374,False,136.08,5.98
2556.7,0,374,False,136.08,5.98
2556.75,0,374,False,136.08,5.98
2556.8,0,374,False,136.08,5.98
2556.85,0,374,False,136.08,5.98
2556.9,0,374,False,136.08,5.98
2556.95,0,374,False,136.08,5.98
2557.0,0,374,False,136.07,5.98
2557.05,0,374,False,136.07,5.98
2557.1,0,374,False,136.07,5.98
2557.15,0,374,False,136.07,5.98
2557.2,0,374,False,136.07,5.98
2557.25,0,374,False,136.07,5.98
2557.3,0,374,False,136.07,5.98
2557.35,0,374,False,136.07,5.98
2557.4,0,374,False,136.06,5.98
2557.45,0,374,False,136.06,5.98
2557.5,0,374,False,136.06,5.98
2557.55,0,374,False,136.06,5.98
2557.6,0,374,False,136.06,5.98
2557.65,0,374,False,136.06,5.98
2557.7,0,374,False,136.06,5.98
2557.75,0,374,False,136.06,5.98
2557.8,0,374,False,136.06,5.98
2557.85,0,374,False,136.05,5.98
2557.9,0,374,False,136.05,5.98
2557.95,0,374,False,136.05,5.98
2558.0,0.0,374,True,136.05,5.98
2558.05,1.25,374,True,136.05,5.98
2558.1,2.5,374,True,136.05,5.98
2558.15,3.75,374,True,136.05,5.98
2558.2,5.0,374,True,136.05,5.98
2558.25,6.25,374,True,136.04,5.98
2558.3,7.5,374,True,136.04,5.98
2558.35,8.75,374,True,136.04,5.98
2558.4,10.0,374,True,136.04,5.98
2558.45,11.25,374,True,136.04,5.98
2558.5,12.5,374,True,136.04,5.98
2558.55,13.75,374,True,136.04,5.98
2558.6,15.0,374,True,136.03,5.99
2558.65,16.25,374,True,136.03,5.99
2558.7,17.5,374,True,136.03,5.99
2558.75,18.75,374,True,136.03,5.99
2558.8,20.0,374,True,136.03,5.99
2558.85,21.25,374,True,136.03,5.99
2558.9,22.5,374,True,136.03,5.99
2558.95,23.75,374,True,136.03,5.99
2559.0,25.0,374,True,136.03,5.99
2559.05,26.25,374,True,136.02,5.99
2559.1,27.5,374,True,136.02,5.99
2559.15,28.75,374,True,136.02,5.99
2559.2,30.0,374,True,136.02,5.99
2559.25,31.25,374,True,136.02,5.99
2559.3,32.5,374,True,136.02,5.99
2559.35,33.75,374,True,136.02,5.99
2559.4,35.0,374,True,136.01,5.99
2559.45,36.25,374,True,136.01,5.99
2559.5,37.5,374,True,136.01,5.99
2559.55,38.75,374,True,136.01,5.99
2559.6,40.0,374,True,136.01,5.99
2559.65,41.25,374,True,136.01,5.99
2559.7,42.5,374,True,136.01,5.99
2559.75,43.75,374,True,136.01,5.99
2559.8,45.0,374,True,136.0,5.99
2559.85,46.25,374,True,136.0,5.99
2559.9,47.5,374,True,136.0,5.99
2559.95,48.75,374,True,136.0,5.99
2560.0,50.0,374,True,136.0,5.99
2560.05,51.25,374,True,136.0,5.99
2560.1,52.5,374,True,136.0,5.99
2560.15,53.75,374,True,136.0,5.99
2560.2,55.0,374,True,136.0,5.99
2560.25,56.25,374,True,135.99,5.99
2560.3,57.5,374,True,135.99,5.99
2560.35,58.75,374,True,135.99,5.99
2560.4,60.0,374,True,135.99,5.99
2560.45,61.25,374,True,135.99,5.99
2560.5,62.5,374,True,135.99,5.99
2560.55,63.75,374,True,135.99,5.99
2560.6,65.0,374,True,135.99,5.99
2560.65,66.25,374,True,135.98,5.99
2560.7,67.5,374,True,135.98,5.99
2560.75,68.75,374,True,135.98,5.99
2560.8,70.0,374,True,135.98,5.99
2560.85,71.25,374,True,135.98,5.99
2560.9,72.5,374,True,135.98,5.99
2560.95,73.75,374,True,135.98,5.99
2561.0,75.0,374,True,135.97,5.99
2561.05,76.25,374,True,135.97,5.99
2561.1,77.5,374,True,135.97,5.99
2561.15,78.75,374,True,135.97,5.99
2561.2,80.0,374,True,135.97,5.99
2561.25,81.25,374,True,135.97,5.99
2561.3,82.5,374,True,135.97,5.99
2561.35,83.75,374,True,135.97,5.99
2561.4,85.0,374,True,135.97,5.99
2561.45,86.25,374,True,135.96,5.99
2561.5,87.5,374,True,135.96,5.99
2561.55,88.75,374,True,135.96,5.99
2561.6,90.0,374,True,135.96,5.99
2561.65,91.25,374,True,135.96,5.99
2561.7,92.5,374,True,135.96,5.99
2561.75,93.75,374,True,135.96,5.99
2561.8,95.0,374,True,135.95,5.99
2561.85,96.25,374,True,135.95,5.99
2561.9,97.5,374,True,135.95,5.99
2561.95,98.75,374,True,135.95,5.99
2562.0,0,388,False,135.95,5.99
2562.05,0,388,False,135.95,5.99
2562.1,0,388,False,135.95,5.99
2562.15,0,388,False,135.95,5.99
2562.2,0,388,False,135.94,5.99
2562.25,0,388,False,135.94,5.99
2562.3,0,388,False,135.94,5.99
2562.35,0,388,False,135.94,5.99
2562.4,0,388,False,135.94,5.99
2562.45,0,388,False,135.94,5.99
2562.5,0,388,False,135.94,5.99
2562.55,0,388,False,135.94,5.99
2562.6,0,388,False,135.94,5.99
2562.65,0,388,False,135.93,5.99
2562.7,0,388,False,135.93,5.99
2562.75,0,388,False,135.93,5.99
2562.8,0,388,False,135.93,5.99
2562.85,0,388,False,135.93,5.99
2562.9,0,388,False,135.93,5.99
2562.95,0,388,False,135.93,5.99
2563.0,0,388,False,135.93,5.99
2563.05,0,388,False,135.92,5.99
2563.1,0,388,False,135.92,5.99
2563.15,0,388,False,135.92,5.99
2563.2,0,388,False,135.92,5.99
2563.25,0,388,False,135.92,5.99
2563.3,0,388,False,135.92,5.99
2563.35,0,388,False,135.92,5.99
2563.4,0,388,False,135.91,5.99
2563.45,0,388,False,135.91,5.99
2563.5,0,388,False,135.91,5.99
2563.55,0,388,False,135.91,5.99
2563.6,0,388,False,135.91,5.99
2563.65,0,388,False,135.91,5.99
2563.7,0,388,False,135.91,5.99
2563.75,0,388,False,135.91,5.99
2563.8,0,388,False,135.91,5.99
2563.85,0,388,False,135.9,5.99
2563.9,0,388,False,135.9,5.99
2563.95,0,388,False,135.9,5.99
2564.0,0.0,388,True,135.9,5.99
2564.05,1.25,388,True,135.9,5.99
2564.1,2.5,388,True,135.9,5.99
2564.15,3.75,388,True,135.9,5.99
2564.2,5.0,388,True,135.89,5.99
2564.25,6.25,388,True,135.89,5.99
2564.3,7.5,388,True,135.89,5.99
2564.35,8.75,388,True,135.89,5.99
2564.4,10.0,388,True,135.89,5.99
2564.45,11.25,388,True,135.89,5.99
2564.5,12.5,388,True,135.89,5.99
2564.55,13.75,388,True,135.89,5.99
2564.6,15.0,388,True,135.88,5.99
2564.65,16.25,388,True,135.88,5.99
2564.7,17.5,388,True,135.88,5.99
2564.75,18.75,388,True,135.88,5.99
2564.8,20.0,388,True,135.88,5.99
2564.85,21.25,388,True,135.88,5.99
2564.9,22.5,388,True,135.88,5.99
2564.95,23.75,388,True,135.88,5.99
2565.0,25.0,388,True,135.88,5.99
2565.05,26.25,388,True,135.87,5.99
2565.1,27.5,388,True,135.87,5.99
2565.15,28.75,388,True,135.87,5.99
2565.2,30.0,388,True,135.87,5.99
2565.25,31.25,388,True,135.87,5.99
2565.3,32.5,388,True,135.87,5.99
2565.35,33.75,388,True,135.87,5.99
2565.4,35.0,388,True,135.87,5.99
2565.45,36.25,388,True,135.86,5.99
2565.5,37.5,388,True,135.86,5.99
2565.55,38.75,388,True,135.86,5.99
2565.6,40.0,388,True,135.86,5.99
2565.65,41.25,388,True,135.86,5.99
2565.7,42.5,388,True,135.86,5.99
2565.75,43.75,388,True,135.86,5.99
2565.8,45.0,388,True,135.86,5.99
2565.85,46.25,388,True,135.85,5.99
2565.9,47.5,388,True,135.85,5.99
2565.95,48.75,388,True,135.85,5.99
2566.0,50.0,388,True,135.85,5.99
2566.05,51.25,388,True,135.85,5.99
2566.1,52.5,388,True,135.85,5.99
2566.15,53.75,388,True,135.85,5.99
2566.2,55.0,388,True,135.84,5.99
2566.25,56.25,388,True,135.84,5.99
2566.3,57.5,388,True,135.84,5.99
2566.35,58.75,388,True,135.84,5.99
2566.4,60.0,388,True,135.84,5.99
2566.45,61.25,388,True,135.84,5.99
2566.5,62.5,388,True,135.84,5.99
2566.55,63.75,388,True,135.84,5.99
2566.6,65.0,388,True,135.83,5.99
2566.65,66.25,388,True,135.83,5.99
2566.7,67.5,388,True,135.83,5.99
2566.75,68.75,388,True,135.83,5.99
2566.8,70.0,388,True,135.83,5.99
2566.85,71.25,388,True,135.83,5.99
2566.9,72.5,388,True,135.83,5.99
2566.95,73.75,388,True,135.83,5.99
2567.0,75.0,388,True,135.82,5.99
2567.05,76.25,388,True,135.82,5.99
2567.1,77.5,388,True,135.82,5.99
2567.15,78.75,388,True,135.82,6.0
2567.2,80.0,388,True,135.82,6.0
2567.25,81.25,388,True,135.82,6.0
2567.3,82.5,388,True,135.82,6.0
2567.35,83.75,388,True,135.82,6.0
2567.4,85.0,388,True,135.81,6.0
2567.45,86.25,388,True,135.81,6.0
2567.5,87.5,388,True,135.81,6.0
2567.55,88.75,388,True,135.81,6.0
2567.6,90.0,388,True,135.81,6.0
2567.65,91.25,388,True,135.81,6.0
2567.7,92.5,388,True,135.81,6.0
2567.75,93.75,388,True,135.81,6.0
2567.8,95.0,388,True,135.81,6.0
2567.85,96.25,388,True,135.8,6.0
2567.9,97.5,388,True,135.8,6.0
2567.95,98.75,388,True,135.8,6.0
2568.0,0,370,False,135.8,6.0
2568.05,0,370,False,135.8,6.0
2568.1,0,370,False,135.8,6.0
2568.15,0,370,False,135.8,6.0
2568.2,0,370,False,135.8,6.0
2568.25,0,370,False,135.79,6.0
2568.3,0,370,False,135.79,6.0
2568.35,0,370,False,135.79,6.0
2568.4,0,370,False,135.79,6.0
2568.45,0,370,False,135.79,6.0
2568.5,0,370,False,135.79,6.0
2568.55,0,370,False,135.79,6.0
2568.6,0,370,False,135.78,6.0
2568.65,0,370,False,135.78,6.0
2568.7,0,370,False,135.78,6.0
2568.75,0,370,False,135.78,6.0
2568.8,0,370,False,135.78,6.0
2568.85,0,370,False,135.78,6.0
2568.9,0,370,False,135.78,6.0
2568.95,0,370,False,135.78,6.0
2569.0,0,370,False,135.78,6.0
2569.05,0,370,False,135.77,6.0
2569.1,0,370,False,135.77,6.0
2569.15,0,370,False,135.77,6.0
2569.2,0,370,False,135.77,6.0
2569.25,0,370,False,135.77,6.0
2569.3,0,370,False,135.77,6.0
2569.35,0,370,False,135.77,6.0
2569.4,0,370,False,135.76,6.0
2569.45,0,370,False,135.76,6.0
2569.5,0,370,False,135.76,6.0
2569.55,0,370,False,135.76,6.0
2569.6,0,370,False,135.76,6.0
2569.65,0,370,False,135.76,6.0
2569.7,0,370,False,135.76,6.0
2569.75,0,370,False,135.76,6.0
2569.8,0,370,False,135.75,6.0
2569.85,0,370,False,135.75,6.0
2569.9,0,370,False,135.75,6.0
2569.95,0,370,False,135.75,6.0
2570.0,0.0,370,True,135.75,6.0
2570.05,1.25,370,True,135.75,6.0
2570.1,2.5,370,True,135.75,6.0
2570.15,3.75,370,True,135.75,6.0
2570.2,5.0,370,True,135.75,6.0
2570.25,6.25,370,True,135.74,6.0
2570.3,7.5,370,True,135.74,6.0
2570.35,8.75,370,True,135.74,6.0
2570.4,10.0,370,True,135.74,6.0
2570.45,11.25,370,True,135.74,6.0
2570.5,12.5,370,True,135.74,6.0
2570.55,13.75,370,True,135.74,6.0
2570.6,15.0,370,True,135.74,6.0
2570.65,16.25,370,True,135.73,6.0
2570.7,17.5,370,True,135.73,6.0
2570.75,18.75,370,True,135.73,6.0
2570.8,20.0,370,True,135.73,6.0
2570.85,21.25,370,True,135.73,6.0
2570.9,22.5,370,True,135.73,6.0
2570.95,23.75,370,True,135.73,6.0
2571.0,25.0,370,True,135.72,6.0
2571.05,26.25,370,True,135.72,6.0
2571.1,27.5,370,True,135.72,6.0
2571.15,28.75,370,True,135.72,6.0
2571.2,30.0,370,True,135.72,6.0
2571.25,31.25,370,True,135.72,6.0
2571.3,32.5,370,True,135.72,6.0
2571.35,33.75,370,True,135.72,6.0
2571.4,35.0,370,True,135.72,6.0
2571.45,36.25,370,True,135.71,6.0
2571.5,37.5,370,True,135.71,6.0
2571.55,38.75,370,True,135.71,6.0
2571.6,40.0,370,True,135.71,6.0
2571.65,41.25,370,True,135.71,6.0
2571.7,42.5,370,True,135.71,6.0
2571.75,43.75,370,True,135.71,6.0
2571.8,45.0,370,True,135.7,6.0
2571.85,46.25,370,True,135.7,6.0
2571.9,47.5,370,True,135.7,6.0
2571.95,48.75,370,True,135.7,6.0
2572.0,50.0,370,True,135.7,6.0
2572.05,51.25,370,True,135.7,6.0
2572.1,52.5,370,True,135.7,6.0
2572.15,53.75,370,True,135.7,6.0
2572.2,55.0,370,True,135.69,6.0
2572.25,56.25,370,True,135.69,6.0
2572.3,57.5,370,True,135.69,6.0
2572.35,58.75,370,True,135.69,6.0
2572.4,60.0,370,True,135.69,6.0
2572.45,61.25,370,True,135.69,6.0
2572.5,62.5,370,True,135.69,6.0
2572.55,63.75,370,True,135.69,6.0
2572.6,65.0,370,True,135.69,6.0
2572.65,66.25,370,True,135.68,6.0
2572.7,67.5,370,True,135.68,6.0
2572.75,68.75,370,True,135.68,6.0
2572.8,70.0,370,True,135.68,6.0
2572.85,71.25,370,True,135.68,6.0
2572.9,72.5,370,True,135.68,6.0
2572.95,73.75,370,True,135.68,6.0
2573.0,75.0,370,True,135.68,6.0
2573.05,76.25,370,True,135.67,6.0
2573.1,77.5,370,True,135.67,6.0
2573.15,78.75,370,True,135.67,6.0
2573.2,80.0,370,True,135.67,6.0
2573.25,81.25,370,True,135.67,6.0
2573.3,82.5,370,True,135.67,6.0
2573.35,83.75,370,True,135.67,6.0
2573.4,85.0,370,True,135.67,6.0
2573.45,86.25,370,True,135.66,6.0
2573.5,87.5,370,True,135.66,6.0
2573.55,88.75,370,True,135.66,6.0
2573.6,90.0,370,True,135.66,6.0
2573.65,91.25,370,True,135.66,6.0
2573.7,92.5,370,True,135.66,6.0
2573.75,93.75,370,True,135.66,6.0
2573.8,95.0,370,True,135.66,6.0
2573.85,96.25,370,True,135.65,6.0
2573.9,97.5,370,True,135.65,6.0
2573.95,98.75,370,True,135.65,6.0
2574.0,0,376,False,135.65,6.0
2574.05,0,376,False,135.65,6.0
2574.1,0,376,False,135.65,6.0
2574.15,0,376,False,135.65,6.0
2574.2,0,376,False,135.64,6.0
2574.25,0,376,False,135.64,6.0
2574.3,0,376,False,135.64,6.0
2574.35,0,376,False,135.64,6.0
2574.4,0,376,False,135.64,6.0
2574.45,0,376,False,135.64,6.0
2574.5,0,376,False,135.64,6.0
2574.55,0,376,False,135.64,6.0
2574.6,0,376,False,135.63,6.0
2574.65,0,376,False,135.63,6.0
2574.7,0,376,False,135.63,6.0
2574.75,0,376,False,135.63,6.0
2574.8,0,376,False,135.63,6.0
2574.85,0,376,False,135.63,6.0
2574.9,0,376,False,135.63,6.0
2574.95,0,376,False,135.63,6.0
2575.0,0,376,False,135.62,6.0
2575.05,0,376,False,135.62,6.0
2575.1,0,376,False,135.62,6.0
2575.15,0,376,False,135.62,6.0
2575.2,0,376,False,135.62,6.0
2575.25,0,376,False,135.62,6.0
2575.3,0,376,False,135.62,6.0
2575.35,0,376,False,135.62,6.0
2575.4,0,376,False,135.62,6.0
2575.45,0,376,False,135.61,6.0
2575.5,0,376,False,135.61,6.0
2575.55,0,376,False,135.61,6.0
2575.6,0,376,False,135.61,6.0
2575.65,0,376,False,135.61,6.0
2575.7,0,376,False,135.61,6.0
2575.75,0,376,False,135.61,6.01
2575.8,0,376,False,135.61,6.01
2575.85,0,376,False,135.6,6.01
2575.9,0,376,False,135.6,6.01
2575.95,0,376,False,135.6,6.01
2576.0,0.0,376,True,135.6,6.01
2576.05,1.25,376,True,135.6,6.01
2576.1,2.5,376,True,135.6,6.01
2576.15,3.75,376,True,135.6,6.01
2576.2,5.0,376,True,135.59,6.01
2576.25,6.25,376,True,135.59,6.01
2576.3,7.5,376,True,135.59,6.01
2576.35,8.75,376,True,135.59,6.01
2576.4,10.0,376,True,135.59,6.01
2576.45,11.25,376,True,135.59,6.01
2576.5,12.5,376,True,135.59,6.01
2576.55,13.75,376,True,135.59,6.01
2576.6,15.0,376,True,135.58,6.01
2576.65,16.25,376,True,135.58,6.01
2576.7,17.5,376,True,135.58,6.01
2576.75,18.75,376,True,135.58,6.01
2576.8,20.0,376,True,135.58,6.01
2576.85,21.25,376,True,135.58,6.01
2576.9,22.5,376,True,135.58,6.01
2576.95,23.75,376,True,135.58,6.01
2577.0,25.0,376,True,135.57,6.01
2577.05,26.25,376,True,135.57,6.01
2577.1,27.5,376,True,135.57,6.01
2577.15,28.75,376,True,135.57,6.01
2577.2,30.0,376,True,135.57,6.01
2577.25,31.25,376,True,135.57,6.01
2577.3,32.5,376,True,135.57,6.01
2577.35,33.75,376,True,135.57,6.01
2577.4,35.0,376,True,135.56,6.01
2577.45,36.25,376,True,135.56,6.01
2577.5,37.5,376,True,135.56,6.01
2577.55,38.75,376,True,135.56,6.01
2577.6,40.0,376,True,135.56,6.01
2577.65,41.25,376,True,135.56,6.01
2577.7,42.5,376,True,135.56,6.01
2577.75,43.75,376,True,135.56,6.01
2577.8,45.0,376,True,135.56,6.01
2577.85,46.25,376,True,135.55,6.01
2577.9,47.5,376,True,135.55,6.01
2577.95,48.75,376,True,135.55,6.01
2578.0,50.0,376,True,135.55,6.01
2578.05,51.25,376,True,135.55,6.01
2578.1,52.5,376,True,135.55,6.01
2578.15,53.75,376,True,135.55,6.01
2578.2,55.0,376,True,135.55,6.01
2578.25,56.25,376,True,135.54,6.01
2578.3,57.5,376,True,135.54,6.01
2578.35,58.75,376,True,135.54,6.01
2578.4,60.0,376,True,135.54,6.01
2578.45,61.25,376,True,135.54,6.01
2578.5,62.5,376,True,135.54,6.01
2578.55,63.75,376,True,135.54,6.01
2578.6,65.0,376,True,135.53,6.01
2578.65,66.25,376,True,135.53,6.01
2578.7,67.5,376,True,135.53,6.01
2578.75,68.75,376,True,135.53,6.01
2578.8,70.0,376,True,135.53,6.01
2578.85,71.25,376,True,135.53,6.01
2578.9,72.5,376,True,135.53,6.01
2578.95,73.75,376,True,135.53,6.01
2579.0,75.0,376,True,135.52,6.01
2579.05,76.25,376,True,135.52,6.01
2579.1,77.5,376,True,135.52,6.01
2579.15,78.75,376,True,135.52,6.01
2579.2,80.0,376,True,135.52,6.01
2579.25,81.25,376,True,135.52,6.01
2579.3,82.5,376,True,135.52,6.01
2579.35,83.75,376,True,135.52,6.01
2579.4,85.0,376,True,135.51,6.01
2579.45,86.25,376,True,135.51,6.01
2579.5,87.5,376,True,135.51,6.01
2579.55,88.75,376,True,135.51,6.01
2579.6,90.0,376,True,135.51,6.01
2579.65,91.25,376,True,135.51,6.01
2579.7,92.5,376,True,135.51,6.01
2579.75,93.75,376,True,135.51,6.01
2579.8,95.0,376,True,135.5,6.01
2579.85,96.25,376,True,135.5,6.01
2579.9,97.5,376,True,135.5,6.01
2579.95,98.75,376,True,135.5,6.01
2580.0,0,378,False,135.5,6.01
2580.05,0,378,False,135.5,6.01
2580.1,0,378,False,135.5,6.01
2580.15,0,378,False,135.5,6.01
2580.2,0,378,False,135.5,6.01
2580.25,0,378,False,135.49,6.01
2580.3,0,378,False,135.49,6.01
2580.35,0,378,False,135.49,6.01
2580.4,0,378,False,135.49,6.01
2580.45,0,378,False,135.49,6.01
2580.5,0,378,False,135.49,6.01
2580.55,0,378,False,135.49,6.01
2580.6,0,378,False,135.49,6.01
2580.65,0,378,False,135.48,6.01
2580.7,0,378,False,135.48,6.01
2580.75,0,378,False,135.48,6.01
2580.8,0,378,False,135.48,6.01
2580.85,0,378,False,135.48,6.01
2580.9,0,378,False,135.48,6.01
2580.95,0,378,False,135.48,6.01
2581.0,0,378,False,135.48,6.01
2581.05,0,378,False,135.47,6.01
2581.1,0,378,False,135.47,6.01
2581.15,0,378,False,135.47,6.01
2581.2,0,378,False,135.47,6.01
2581.25,0,378,False,135.47,6.01
