time,speed,weight,status,him_level,moisture
3449.05,549,978,True,7.13,50.24
3449.1,558,978,True,7.13,50.24
3449.15,567,978,True,7.13,50.24
3449.2,576,978,True,7.13,50.24
3449.25,585,978,True,7.13,50.24
3449.3,594,978,True,7.13,50.24
3449.35,603,978,True,7.13,50.24
3449.4,612,978,True,7.13,50.24
3449.45,621,978,True,7.13,50.24
3449.5,630,978,True,7.13,50.24
3449.55,639,978,True,7.13,50.24
3449.6,648,978,True,7.13,50.25
3449.65,657,978,True,7.13,50.25
3449.7,666,978,True,7.13,50.25
3449.75,675,978,True,7.13,50.25
3449.8,684,978,True,7.13,50.25
3449.85,693,978,True,7.13,50.25
3449.9,702,978,True,7.13,50.25
3449.95,711,978,True,7.13,50.25
3450.0,0,1023,False,7.12,50.25
3450.05,0,1023,False,7.12,50.25
3450.1,0,1023,False,7.12,50.25
3450.15,0,1023,False,7.12,50.25
3450.2,0,1023,False,7.12,50.25
3450.25,0,1023,False,7.12,50.25
3450.3,0,1023,False,7.12,50.25
3450.35,0,1023,False,7.12,50.25
3450.4,0,1023,False,7.12,50.25
3450.45,0,1023,False,7.12,50.26
3450.5,0,1023,False,7.12,50.26
3450.55,0,1023,False,7.12,50.26
3450.6,0,1023,False,7.12,50.26
3450.65,0,1023,False,7.12,50.26
3450.7,0,1023,False,7.12,50.26
3450.75,0,1023,False,7.12,50.26
3450.8,0,1023,False,7.12,50.26
3450.85,0,1023,False,7.12,50.26
3450.9,0,1023,False,7.12,50.26
3450.95,0,1023,False,7.12,50.26
3451.0,0,1023,False,7.12,50.26
3451.05,0,1023,False,7.12,50.26
3451.1,0,1023,False,7.12,50.26
3451.15,0,1023,False,7.12,50.26
3451.2,0,1023,False,7.12,50.26
3451.25,0,1023,False,7.12,50.26
3451.3,0,1023,False,7.12,50.27
3451.35,0,1023,False,7.12,50.27
3451.4,0,1023,False,7.12,50.27
3451.45,0,1023,False,7.12,50.27
3451.5,0,1023,False,7.12,50.27
3451.55,0,1023,False,7.12,50.27
3451.6,0,1023,False,7.12,50.27
3451.65,0,1023,False,7.12,50.27
3451.7,0,1023,False,7.12,50.27
3451.75,0,1023,False,7.12,50.27
3451.8,0,1023,False,7.12,50.27
3451.85,0,1023,False,7.12,50.27
3451.9,0,1023,False,7.12,50.27
3451.95,0,1023,False,7.12,50.27
3452.0,0,1023,True,7.12,50.27
3452.05,9,1023,True,7.12,50.27
3452.1,18,1023,True,7.12,50.27
3452.15,27,1023,True,7.12,50.28
3452.2,36,1023,True,7.12,50.28
3452.25,45,1023,True,7.12,50.28
3452.3,54,1023,True,7.12,50.28
3452.35,63,1023,True,7.12,50.28
3452.4,72,1023,True,7.12,50.28
3452.45,81,1023,True,7.12,50.28
3452.5,90,1023,True,7.12,50.28
3452.55,99,1023,True,7.12,50.28
3452.6,108,1023,True,7.12,50.28
3452.65,117,1023,True,7.12,50.28
3452.7,126,1023,True,7.12,50.28
3452.75,135,1023,True,7.12,50.28
3452.8,144,1023,True,7.12,50.28
3452.85,153,1023,True,7.12,50.28
3452.9,162,1023,True,7.12,50.28
3452.95,171,1023,True,7.12,50.28
3453.0,180,1023,True,7.12,50.29
3453.05,189,1023,True,7.12,50.29
3453.1,198,1023,True,7.12,50.29
3453.15,207,1023,True,7.12,50.29
3453.2,216,1023,True,7.12,50.29
3453.25,225,1023,True,7.12,50.29
3453.3,234,1023,True,7.12,50.29
3453.35,243,1023,True,7.12,50.29
3453.4,252,1023,True,7.12,50.29
3453.45,261,1023,True,7.12,50.29
3453.5,270,1023,True,7.12,50.29
3453.55,279,1023,True,7.12,50.29
3453.6,288,1023,True,7.12,50.29
3453.65,297,1023,True,7.12,50.29
3453.7,306,1023,True,7.12,50.29
3453.75,315,1023,True,7.12,50.29
3453.8,324,1023,True,7.12,50.29
3453.85,333,1023,True,7.12,50.29
3453.9,342,1023,True,7.12,50.3
3453.95,351,1023,True,7.12,50.3
3454.0,360,1023,True,7.12,50.3
3454.05,369,1023,True,7.12,50.3
3454.1,378,1023,True,7.12,50.3
3454.15,387,1023,True,7.12,50.3
3454.2,396,1023,True,7.12,50.3
3454.25,405,1023,True,7.12,50.3
3454.3,414,1023,True,7.12,50.3
3454.35,423,1023,True,7.12,50.3
3454.4,432,1023,True,7.12,50.3
3454.45,441,1023,True,7.12,50.3
3454.5,450,1023,True,7.12,50.3
3454.55,459,1023,True,7.12,50.3
3454.6,468,1023,True,7.12,50.3
3454.65,477,1023,True,7.12,50.3
3454.7,486,1023,True,7.12,50.3
3454.75,495,1023,True,7.12,50.31
3454.8,504,1023,True,7.12,50.31
3454.85,513,1023,True,7.12,50.31
3454.9,522,1023,True,7.12,50.31
3454.95,531,1023,True,7.12,50.31
3455.0,540,1023,True,7.12,50.31
3455.05,549,1023,True,7.12,50.31
3455.1,558,1023,True,7.12,50.31
3455.15,567,1023,True,7.12,50.31
3455.2,576,1023,True,7.12,50.31
3455.25,585,1023,True,7.12,50.31
3455.3,594,1023,True,7.12,50.31
3455.35,603,1023,True,7.12,50.31
3455.4,612,1023,True,7.12,50.31
3455.45,621,1023,True,7.12,50.31
3455.5,630,1023,True,7.12,50.31
3455.55,639,1023,True,7.12,50.31
3455.6,648,1023,True,7.12,50.32
3455.65,657,1023,True,7.12,50.32
3455.7,666,1023,True,7.12,50.32
3455.75,675,1023,True,7.12,50.32
3455.8,684,1023,True,7.12,50.32
3455.85,693,1023,True,7.12,50.32
3455.9,702,1023,True,7.12,50.32
3455.95,711,1023,True,7.12,50.32
3456.0,0,960,False,7.12,50.32
3456.05,0,960,False,7.12,50.32
3456.1,0,960,False,7.12,50.32
3456.15,0,960,False,7.12,50.32
3456.2,0,960,False,7.12,50.32
3456.25,0,960,False,7.12,50.32
3456.3,0,960,False,7.12,50.32
3456.35,0,960,False,7.12,50.32
3456.4,0,960,False,7.12,50.32
3456.45,0,960,False,7.12,50.33
3456.5,0,960,False,7.12,50.33
3456.55,0,960,False,7.12,50.33
3456.6,0,960,False,7.12,50.33
3456.65,0,960,False,7.12,50.33
3456.7,0,960,False,7.12,50.33
3456.75,0,960,False,7.12,50.33
3456.8,0,960,False,7.12,50.33
3456.85,0,960,False,7.12,50.33
3456.9,0,960,False,7.12,50.33
3456.95,0,960,False,7.12,50.33
3457.0,0,960,False,7.12,50.33
3457.05,0,960,False,7.12,50.33
3457.1,0,960,False,7.12,50.33
3457.15,0,960,False,7.12,50.33
3457.2,0,960,False,7.12,50.33
3457.25,0,960,False,7.12,50.33
3457.3,0,960,False,7.12,50.34
3457.35,0,960,False,7.12,50.34
3457.4,0,960,False,7.12,50.34
3457.45,0,960,False,7.12,50.34
3457.5,0,960,False,7.12,50.34
3457.55,0,960,False,7.12,50.34
3457.6,0,960,False,7.12,50.34
3457.65,0,960,False,7.12,50.34
3457.7,0,960,False,7.12,50.34
3457.75,0,960,False,7.12,50.34
3457.8,0,960,False,7.12,50.34
3457.85,0,960,False,7.12,50.34
3457.9,0,960,False,7.12,50.34
3457.95,0,960,False,7.12,50.34
3458.0,0,960,True,7.12,50.34
3458.05,9,960,True,7.12,50.34
3458.1,18,960,True,7.12,50.34
3458.15,27,960,True,7.12,50.35
3458.2,36,960,True,7.12,50.35
3458.25,45,960,True,7.12,50.35
3458.3,54,960,True,7.12,50.35
3458.35,63,960,True,7.12,50.35
3458.4,72,960,True,7.12,50.35
3458.45,81,960,True,7.12,50.35
3458.5,90,960,True,7.12,50.35
3458.55,99,960,True,7.12,50.35
3458.6,108,960,True,7.12,50.35
3458.65,117,960,True,7.12,50.35
3458.7,126,960,True,7.12,50.35
3458.75,135,960,True,7.12,50.35
3458.8,144,960,True,7.12,50.35
3458.85,153,960,True,7.12,50.35
3458.9,162,960,True,7.12,50.35
3458.95,171,960,True,7.12,50.35
3459.0,180,960,True,7.12,50.36
3459.05,189,960,True,7.12,50.36
3459.1,198,960,True,7.12,50.36
3459.15,207,960,True,7.12,50.36
3459.2,216,960,True,7.12,50.36
3459.25,225,960,True,7.12,50.36
3459.3,234,960,True,7.12,50.36
3459.35,243,960,True,7.12,50.36
3459.4,252,960,True,7.12,50.36
3459.45,261,960,True,7.12,50.36
3459.5,270,960,True,7.12,50.36
3459.55,279,960,True,7.12,50.36
3459.6,288,960,True,7.12,50.36
3459.65,297,960,True,7.12,50.36
3459.7,306,960,True,7.12,50.36
3459.75,315,960,True,7.12,50.36
3459.8,324,960,True,7.12,50.36
3459.85,333,960,True,7.12,50.36
3459.9,342,960,True,7.12,50.37
3459.95,351,960,True,7.12,50.37
3460.0,360,960,True,7.12,50.37
3460.05,369,960,True,7.12,50.37
3460.1,378,960,True,7.12,50.37
3460.15,387,960,True,7.12,50.37
3460.2,396,960,True,7.12,50.37
3460.25,405,960,True,7.12,50.37
3460.3,414,960,True,7.12,50.37
3460.35,423,960,True,7.12,50.37
3460.4,432,960,True,7.12,50.37
3460.45,441,960,True,7.12,50.37
3460.5,450,960,True,7.12,50.37
3460.55,459,960,True,7.12,50.37
3460.6,468,960,True,7.12,50.37
3460.65,477,960,True,7.12,50.37
3460.7,486,960,True,7.12,50.37
3460.75,495,960,True,7.12,50.38
3460.8,504,960,True,7.12,50.38
3460.85,513,960,True,7.12,50.38
3460.9,522,960,True,7.12,50.38
3460.95,531,960,True,7.12,50.38
3461.0,540,960,True,7.12,50.38
3461.05,549,960,True,7.12,50.38
3461.1,558,960,True,7.12,50.38
3461.15,567,960,True,7.12,50.38
3461.2,576,960,True,7.12,50.38
3461.25,585,960,True,7.12,50.38
3461.3,594,960,True,7.12,50.38
3461.35,603,960,True,7.12,50.38
3461.4,612,960,True,7.12,50.38
3461.45,621,960,True,7.12,50.38
3461.5,630,960,True,7.12,50.38
3461.55,639,960,True,7.12,50.38
3461.6,648,960,True,7.12,50.39
3461.65,657,960,True,7.12,50.39
3461.7,666,960,True,7.12,50.39
3461.75,675,960,True,7.12,50.39
3461.8,684,960,True,7.12,50.39
3461.85,693,960,True,7.12,50.39
3461.9,702,960,True,7.12,50.39
3461.95,711,960,True,7.12,50.39
3462.0,0,972,False,7.12,50.39
3462.05,0,972,False,7.11,50.39
3462.1,0,972,False,7.11,50.39
3462.15,0,972,False,7.11,50.39
3462.2,0,972,False,7.11,50.39
3462.25,0,972,False,7.11,50.39
3462.3,0,972,False,7.11,50.39
3462.35,0,972,False,7.11,50.39
3462.4,0,972,False,7.11,50.39
3462.45,0,972,False,7.11,50.4
3462.5,0,972,False,7.11,50.4
3462.55,0,972,False,7.11,50.4
3462.6,0,972,False,7.11,50.4
3462.65,0,972,False,7.11,50.4
3462.7,0,972,False,7.11,50.4
3462.75,0,972,False,7.11,50.4
3462.8,0,972,False,7.11,50.4
3462.85,0,972,False,7.11,50.4
3462.9,0,972,False,7.11,50.4
3462.95,0,972,False,7.11,50.4
3463.0,0,972,False,7.11,50.4
3463.05,0,972,False,7.11,50.4
3463.1,0,972,False,7.11,50.4
3463.15,0,972,False,7.11,50.4
3463.2,0,972,False,7.11,50.4
3463.25,0,972,False,7.11,50.4
3463.3,0,972,False,7.11,50.41
3463.35,0,972,False,7.11,50.41
3463.4,0,972,False,7.11,50.41
3463.45,0,972,False,7.11,50.41
3463.5,0,972,False,7.11,50.41
3463.55,0,972,False,7.11,50.41
3463.6,0,972,False,7.11,50.41
3463.65,0,972,False,7.11,50.41
3463.7,0,972,False,7.11,50.41
3463.75,0,972,False,7.11,50.41
3463.8,0,972,False,7.11,50.41
3463.85,0,972,False,7.11,50.41
3463.9,0,972,False,7.11,50.41
3463.95,0,972,False,7.11,50.41
3464.0,0,972,True,7.11,50.41
3464.05,9,972,True,7.11,50.41
3464.1,18,972,True,7.11,50.41
3464.15,27,972,True,7.11,50.42
3464.2,36,972,True,7.11,50.42
3464.25,45,972,True,7.11,50.42
3464.3,54,972,True,7.11,50.42
3464.35,63,972,True,7.11,50.42
3464.4,72,972,True,7.11,50.42
3464.45,81,972,True,7.11,50.42
3464.5,90,972,True,7.11,50.42
3464.55,99,972,True,7.11,50.42
3464.6,108,972,True,7.11,50.42
3464.65,117,972,True,7.11,50.42
3464.7,126,972,True,7.11,50.42
3464.75,135,972,True,7.11,50.42
3464.8,144,972,True,7.11,50.42
3464.85,153,972,True,7.11,50.42
3464.9,162,972,True,7.11,50.42
3464.95,171,972,True,7.11,50.42
3465.0,180,972,True,7.11,50.43
3465.05,189,972,True,7.11,50.43
3465.1,198,972,True,7.11,50.43
3465.15,207,972,True,7.11,50.43
3465.2,216,972,True,7.11,50.43
3465.25,225,972,True,7.11,50.43
3465.3,234,972,True,7.11,50.43
3465.35,243,972,True,7.11,50.43
3465.4,252,972,True,7.11,50.43
3465.45,261,972,True,7.11,50.43
3465.5,270,972,True,7.11,50.43
3465.55,279,972,True,7.11,50.43
3465.6,288,972,True,7.11,50.43
3465.65,297,972,True,7.11,50.43
3465.7,306,972,True,7.11,50.43
3465.75,315,972,True,7.11,50.43
3465.8,324,972,True,7.11,50.43
3465.85,333,972,True,7.11,50.43
3465.9,342,972,True,7.11,50.44
3465.95,351,972,True,7.11,50.44
3466.0,360,972,True,7.11,50.44
3466.05,369,972,True,7.11,50.44
3466.1,378,972,True,7.11,50.44
3466.15,387,972,True,7.11,50.44
3466.2,396,972,True,7.11,50.44
3466.25,405,972,True,7.11,50.44
3466.3,414,972,True,7.11,50.44
3466.35,423,972,True,7.11,50.44
3466.4,432,972,True,7.11,50.44
3466.45,441,972,True,7.11,50.44
3466.5,450,972,True,7.11,50.44
3466.55,459,972,True,7.11,50.44
3466.6,468,972,True,7.11,50.44
3466.65,477,972,True,7.11,50.44
3466.7,486,972,True,7.11,50.44
3466.75,495,972,True,7.11,50.45
3466.8,504,972,True,7.11,50.45
3466.85,513,972,True,7.11,50.45
3466.9,522,972,True,7.11,50.45
3466.95,531,972,True,7.11,50.45
3467.0,540,972,True,7.11,50.45
3467.05,549,972,True,7.11,50.45
3467.1,558,972,True,7.11,50.45
3467.15,567,972,True,7.11,50.45
3467.2,576,972,True,7.11,50.45
3467.25,585,972,True,7.11,50.45
3467.3,594,972,True,7.11,50.45
3467.35,603,972,True,7.11,50.45
3467.4,612,972,True,7.11,50.45
3467.45,621,972,True,7.11,50.45
3467.5,630,972,True,7.11,50.45
3467.55,639,972,True,7.11,50.45
3467.6,648,972,True,7.11,50.46
3467.65,657,972,True,7.11,50.46
3467.7,666,972,True,7.11,50.46
3467.75,675,972,True,7.11,50.46
3467.8,684,972,True,7.11,50.46
3467.85,693,972,True,7.11,50.46
3467.9,702,972,True,7.11,50.46
3467.95,711,972,True,7.11,50.46
3468.0,0,973,False,7.11,50.46
3468.05,0,973,False,7.11,50.46
3468.1,0,973,False,7.11,50.46
3468.15,0,973,False,7.11,50.46
3468.2,0,973,False,7.11,50.46
3468.25,0,973,False,7.11,50.46
3468.3,0,973,False,7.11,50.46
3468.35,0,973,False,7.11,50.46
3468.4,0,973,False,7.11,50.46
3468.45,0,973,False,7.11,50.47
3468.5,0,973,False,7.11,50.47
3468.55,0,973,False,7.11,50.47
3468.6,0,973,False,7.11,50.47
3468.65,0,973,False,7.11,50.47
3468.7,0,973,False,7.11,50.47
3468.75,0,973,False,7.11,50.47
3468.8,0,973,False,7.11,50.47
3468.85,0,973,False,7.11,50.47
3468.9,0,973,False,7.11,50.47
3468.95,0,973,False,7.11,50.47
3469.0,0,973,False,7.11,50.47
3469.05,0,973,False,7.11,50.47
3469.1,0,973,False,7.11,50.47
3469.15,0,973,False,7.11,50.47
3469.2,0,973,False,7.11,50.47
3469.25,0,973,False,7.11,50.47
3469.3,0,973,False,7.11,50.48
3469.35,0,973,False,7.11,50.48
3469.4,0,973,False,7.11,50.48
3469.45,0,973,False,7.11,50.48
3469.5,0,973,False,7.11,50.48
3469.55,0,973,False,7.11,50.48
3469.6,0,973,False,7.11,50.48
3469.65,0,973,False,7.11,50.48
3469.7,0,973,False,7.11,50.48
3469.75,0,973,False,7.11,50.48
3469.8,0,973,False,7.11,50.48
3469.85,0,973,False,7.11,50.48
3469.9,0,973,False,7.11,50.48
3469.95,0,973,False,7.11,50.48
3470.0,0,973,True,7.11,50.48
3470.05,9,973,True,7.11,50.48
3470.1,18,973,True,7.11,50.48
3470.15,27,973,True,7.11,50.49
3470.2,36,973,True,7.11,50.49
3470.25,45,973,True,7.11,50.49
3470.3,54,973,True,7.11,50.49
3470.35,63,973,True,7.11,50.49
3470.4,72,973,True,7.11,50.49
3470.45,81,973,True,7.11,50.49
3470.5,90,973,True,7.11,50.49
3470.55,99,973,True,7.11,50.49
3470.6,108,973,True,7.11,50.49
3470.65,117,973,True,7.11,50.49
3470.7,126,973,True,7.11,50.49
3470.75,135,973,True,7.11,50.49
3470.8,144,973,True,7.11,50.49
3470.85,153,973,True,7.11,50.49
3470.9,162,973,True,7.11,50.49
3470.95,171,973,True,7.11,50.49
3471.0,180,973,True,7.11,50.5
3471.05,189,973,True,7.11,50.5
3471.1,198,973,True,7.11,50.5
3471.15,207,973,True,7.11,50.5
3471.2,216,973,True,7.11,50.5
3471.25,225,973,True,7.11,50.5
3471.3,234,973,True,7.11,50.5
3471.35,243,973,True,7.11,50.5
3471.4,252,973,True,7.11,50.5
3471.45,261,973,True,7.11,50.5
3471.5,270,973,True,7.11,50.5
3471.55,279,973,True,7.11,50.5
3471.6,288,973,True,7.11,50.5
3471.65,297,973,True,7.11,50.5
3471.7,306,973,True,7.11,50.5
3471.75,315,973,True,7.11,50.5
3471.8,324,973,True,7.11,50.5
3471.85,333,973,True,7.11,50.5
3471.9,342,973,True,7.11,50.51
3471.95,351,973,True,7.11,50.51
3472.0,360,973,True,7.11,50.51
3472.05,369,973,True,7.11,50.51
3472.1,378,973,True,7.11,50.51
3472.15,387,973,True,7.11,50.51
3472.2,396,973,True,7.11,50.51
3472.25,405,973,True,7.11,50.51
3472.3,414,973,True,7.11,50.51
3472.35,423,973,True,7.11,50.51
3472.4,432,973,True,7.11,50.51
3472.45,441,973,True,7.11,50.51
3472.5,450,973,True,7.11,50.51
3472.55,459,973,True,7.11,50.51
3472.6,468,973,True,7.11,50.51
3472.65,477,973,True,7.11,50.51
3472.7,486,973,True,7.11,50.51
3472.75,495,973,True,7.11,50.52
3472.8,504,973,True,7.11,50.52
3472.85,513,973,True,7.11,50.52
3472.9,522,973,True,7.11,50.52
3472.95,531,973,True,7.11,50.52
3473.0,540,973,True,7.11,50.52
3473.05,549,973,True,7.11,50.52
3473.1,558,973,True,7.11,50.52
3473.15,567,973,True,7.11,50.52
3473.2,576,973,True,7.11,50.52
3473.25,585,973,True,7.11,50.52
3473.3,594,973,True,7.11,50.52
3473.35,603,973,True,7.11,50.52
3473.4,612,973,True,7.11,50.52
3473.45,621,973,True,7.11,50.52
3473.5,630,973,True,7.11,50.52
3473.55,639,973,True,7.11,50.52
3473.6,648,973,True,7.11,50.53
3473.65,657,973,True,7.11,50.53
3473.7,666,973,True,7.11,50.53
3473.75,675,973,True,7.11,50.53
3473.8,684,973,True,7.11,50.53
3473.85,693,973,True,7.11,50.53
3473.9,702,973,True,7.11,50.53
3473.95,711,973,True,7.11,50.53
3474.0,0,1024,False,7.11,50.53
3474.05,0,1024,False,7.1,50.53
3474.1,0,1024,False,7.1,50.53
3474.15,0,1024,False,7.1,50.53
3474.2,0,1024,False,7.1,50.53
3474.25,0,1024,False,7.1,50.53
3474.3,0,1024,False,7.1,50.53
3474.35,0,1024,False,7.1,50.53
3474.4,0,1024,False,7.1,50.53
3474.45,0,1024,False,7.1,50.54
3474.5,0,1024,False,7.1,50.54
3474.55,0,1024,False,7.1,50.54
3474.6,0,1024,False,7.1,50.54
3474.65,0,1024,False,7.1,50.54
3474.7,0,1024,False,7.1,50.54
3474.75,0,1024,False,7.1,50.54
3474.8,0,1024,False,7.1,50.54
3474.85,0,1024,False,7.1,50.54
3474.9,0,1024,False,7.1,50.54
3474.95,0,1024,False,7.1,50.54
3475.0,0,1024,False,7.1,50.54
3475.05,0,1024,False,7.1,50.54
3475.1,0,1024,False,7.1,50.54
3475.15,0,1024,False,7.1,50.54
3475.2,0,1024,False,7.1,50.54
3475.25,0,1024,False,7.1,50.54
3475.3,0,1024,False,7.1,50.55
3475.35,0,1024,False,7.1,50.55
3475.4,0,1024,False,7.1,50.55
3475.45,0,1024,False,7.1,50.55
3475.5,0,1024,False,7.1,50.55
3475.55,0,1024,False,7.1,50.55
3475.6,0,1024,False,7.1,50.55
3475.65,0,1024,False,7.1,50.55
3475.7,0,1024,False,7.1,50.55
3475.75,0,1024,False,7.1,50.55
3475.8,0,1024,False,7.1,50.55
3475.85,0,1024,False,7.1,50.55
3475.9,0,1024,False,7.1,50.55
3475.95,0,1024,False,7.1,50.55
3476.0,0,1024,True,7.1,50.55
3476.05,9,1024,True,7.1,50.55
3476.1,18,1024,True,7.1,50.55
3476.15,27,1024,True,7.1,50.56
3476.2,36,1024,True,7.1,50.56
3476.25,45,1024,True,7.1,50.56
3476.3,54,1024,True,7.1,50.56
3476.35,63,1024,True,7.1,50.56
3476.4,72,1024,True,7.1,50.56
3476.45,81,1024,True,7.1,50.56
3476.5,90,1024,True,7.1,50.56
3476.55,99,1024,True,7.1,50.56
3476.6,108,1024,True,7.1,50.56
3476.65,117,1024,True,7.1,50.56
3476.7,126,1024,True,7.1,50.56
3476.75,135,1024,True,7.1,50.56
3476.8,144,1024,True,7.1,50.56
3476.85,153,1024,True,7.1,50.56
3476.9,162,1024,True,7.1,50.56
3476.95,171,1024,True,7.1,50.56
3477.0,180,1024,True,7.1,50.56
3477.05,189,1024,True,7.1,50.57
3477.1,198,1024,True,7.1,50.57
3477.15,207,1024,True,7.1,50.57
3477.2,216,1024,True,7.1,50.57
3477.25,225,1024,True,7.1,50.57
3477.3,234,1024,True,7.1,50.57
3477.35,243,1024,True,7.1,50.57
3477.4,252,1024,True,7.1,50.57
3477.45,261,1024,True,7.1,50.57
3477.5,270,1024,True,7.1,50.57
3477.55,279,1024,True,7.1,50.57
3477.6,288,1024,True,7.1,50.57
3477.65,297,1024,True,7.1,50.57
3477.7,306,1024,True,7.1,50.57
3477.75,315,1024,True,7.1,50.57
3477.8,324,1024,True,7.1,50.57
3477.85,333,1024,True,7.1,50.57
3477.9,342,1024,True,7.1,50.58
3477.95,351,1024,True,7.1,50.58
3478.0,360,1024,True,7.1,50.58
3478.05,369,1024,True,7.1,50.58
3478.1,378,1024,True,7.1,50.58
3478.15,387,1024,True,7.1,50.58
3478.2,396,1024,True,7.1,50.58
3478.25,405,1024,True,7.1,50.58
3478.3,414,1024,True,7.1,50.58
3478.35,423,1024,True,7.1,50.58
3478.4,432,1024,True,7.1,50.58
3478.45,441,1024,True,7.1,50.58
3478.5,450,1024,True,7.1,50.58
3478.55,459,1024,True,7.1,50.58
3478.6,468,1024,True,7.1,50.58
3478.65,477,1024,True,7.1,50.58
3478.7,486,1024,True,7.1,50.58
3478.75,495,1024,True,7.1,50.59
3478.8,504,1024,True,7.1,50.59
3478.85,513,1024,True,7.1,50.59
3478.9,522,1024,True,7.1,50.59
3478.95,531,1024,True,7.1,50.59
3479.0,540,1024,True,7.1,50.59
3479.05,549,1024,True,7.1,50.59
3479.1,558,1024,True,7.1,50.59
3479.15,567,1024,True,7.1,50.59
3479.2,576,1024,True,7.1,50.59
3479.25,585,1024,True,7.1,50.59
3479.3,594,1024,True,7.1,50.59
3479.35,603,1024,True,7.1,50.59
3479.4,612,1024,True,7.1,50.59
3479.45,621,1024,True,7.1,50.59
3479.5,630,1024,True,7.1,50.59
3479.55,639,1024,True,7.1,50.59
3479.6,648,1024,True,7.1,50.6
3479.65,657,1024,True,7.1,50.6
3479.7,666,1024,True,7.1,50.6
3479.75,675,1024,True,7.1,50.6
3479.8,684,1024,True,7.1,50.6
3479.85,693,1024,True,7.1,50.6
3479.9,702,1024,True,7.1,50.6
3479.95,711,1024,True,7.1,50.6
3480.0,0,965,False,7.1,50.6
3480.05,0,965,False,7.1,50.6
3480.1,0,965,False,7.1,50.6
3480.15,0,965,False,7.1,50.6
3480.2,0,965,False,7.1,50.6
3480.25,0,965,False,7.1,50.6
3480.3,0,965,False,7.1,50.6
3480.35,0,965,False,7.1,50.6
3480.4,0,965,False,7.1,50.6
3480.45,0,965,False,7.1,50.61
3480.5,0,965,False,7.1,50.61
3480.55,0,965,False,7.1,50.61
3480.6,0,965,False,7.1,50.61
3480.65,0,965,False,7.1,50.61
3480.7,0,965,False,7.1,50.61
3480.75,0,965,False,7.1,50.61
3480.8,0,965,False,7.1,50.61
3480.85,0,965,False,7.1,50.61
3480.9,0,965,False,7.1,50.61
3480.95,0,965,False,7.1,50.61
3481.0,0,965,False,7.1,50.61
3481.05,0,965,False,7.1,50.61
3481.1,0,965,False,7.1,50.61
3481.15,0,965,False,7.1,50.61
3481.2,0,965,False,7.1,50.61
3481.25,0,965,False,7.1,50.61
3481.3,0,965,False,7.1,50.62
3481.35,0,965,False,7.1,50.62
3481.4,0,965,False,7.1,50.62
3481.45,0,965,False,7.1,50.62
3481.5,0,965,False,7.1,50.62
3481.55,0,965,False,7.1,50.62
3481.6,0,965,False,7.1,50.62
3481.65,0,965,False,7.1,50.62
3481.7,0,965,False,7.1,50.62
3481.75,0,965,False,7.1,50.62
3481.8,0,965,False,7.1,50.62
3481.85,0,965,False,7.1,50.62
3481.9,0,965,False,7.1,50.62
3481.95,0,965,False,7.1,50.62
3482.0,0,965,True,7.1,50.62
3482.05,9,965,True,7.1,50.62
3482.1,18,965,True,7.1,50.62
3482.15,27,965,True,7.1,50.63
3482.2,36,965,True,7.1,50.63
3482.25,45,965,True,7.1,50.63
3482.3,54,965,True,7.1,50.63
3482.35,63,965,True,7.1,50.63
3482.4,72,965,True,7.1,50.63
3482.45,81,965,True,7.1,50.63
3482.5,90,965,True,7.1,50.63
3482.55,99,965,True,7.1,50.63
3482.6,108,965,True,7.1,50.63
3482.65,117,965,True,7.1,50.63
3482.7,126,965,True,7.1,50.63
3482.75,135,965,True,7.1,50.63
3482.8,144,965,True,7.1,50.63
3482.85,153,965,True,7.1,50.63
3482.9,162,965,True,7.1,50.63
3482.95,171,965,True,7.1,50.63
3483.0,180,965,True,7.1,50.63
3483.05,189,965,True,7.1,50.64
3483.1,198,965,True,7.1,50.64
3483.15,207,965,True,7.1,50.64
3483.2,216,965,True,7.1,50.64
3483.25,225,965,True,7.1,50.64
3483.3,234,965,True,7.1,50.64
3483.35,243,965,True,7.1,50.64
3483.4,252,965,True,7.1,50.64
3483.45,261,965,True,7.1,50.64
3483.5,270,965,True,7.1,50.64
3483.55,279,965,True,7.1,50.64
3483.6,288,965,True,7.1,50.64
3483.65,297,965,True,7.1,50.64
3483.7,306,965,True,7.1,50.64
3483.75,315,965,True,7.1,50.64
3483.8,324,965,True,7.1,50.64
3483.85,333,965,True,7.1,50.64
3483.9,342,965,True,7.1,50.65
3483.95,351,965,True,7.1,50.65
3484.0,360,965,True,7.1,50.65
3484.05,369,965,True,7.1,50.65
3484.1,378,965,True,7.1,50.65
3484.15,387,965,True,7.1,50.65
3484.2,396,965,True,7.1,50.65
3484.25,405,965,True,7.1,50.65
3484.3,414,965,True,7.1,50.65
3484.35,423,965,True,7.1,50.65
3484.4,432,965,True,7.1,50.65
3484.45,441,965,True,7.1,50.65
3484.5,450,965,True,7.1,50.65
3484.55,459,965,True,7.1,50.65
3484.6,468,965,True,7.1,50.65
3484.65,477,965,True,7.1,50.65
3484.7,486,965,True,7.1,50.65
3484.75,495,965,True,7.1,50.66
3484.8,504,965,True,7.1,50.66
3484.85,513,965,True,7.1,50.66
3484.9,522,965,True,7.1,50.66
3484.95,531,965,True,7.1,50.66
3485.0,540,965,True,7.1,50.66
3485.05,549,965,True,7.1,50.66
3485.1,558,965,True,7.1,50.66
3485.15,567,965,True,7.1,50.66
